time:,Px,Py,Pz,Vx,Vy,Vz,Ax,Ay,Az,Jx,Jy,Jz,Sx,Sy,Sz
1.460000000000001,1.040593333333332,1.040593333333332,0.9737029999999999,1.4779999999999958,1.4779999999999958,1.4153999999999987,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.470000000000001,1.0554249999999987,1.0554249999999987,0.9879079999999999,1.4884999999999957,1.4884999999999957,1.4256999999999986,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.480000000000001,1.0703616666666655,1.0703616666666655,1.002216,1.4989999999999957,1.4989999999999957,1.4359999999999986,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.490000000000001,1.0854033333333324,1.0854033333333324,1.016627,1.5094999999999956,1.5094999999999956,1.4462999999999986,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.500000000000001,1.100549999999999,1.100549999999999,1.0311409999999999,1.5199999999999956,1.5199999999999956,1.4565999999999986,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.5100000000000011,1.1158016666666657,1.1158016666666657,1.045758,1.5304999999999955,1.5304999999999955,1.4668999999999985,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.5200000000000011,1.1311583333333324,1.1311583333333324,1.060478,1.5409999999999955,1.5409999999999955,1.4771999999999985,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.5300000000000011,1.146619999999999,1.146619999999999,1.075301,1.5514999999999954,1.5514999999999954,1.4874999999999985,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.5400000000000011,1.1621866666666658,1.1621866666666658,1.090227,1.5619999999999954,1.5619999999999954,1.4977999999999985,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.5500000000000012,1.1778583333333326,1.1778583333333326,1.105256,1.5724999999999953,1.5724999999999953,1.5080999999999984,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.5600000000000012,1.1936349999999993,1.1936349999999993,1.120388,1.5829999999999953,1.5829999999999953,1.5183999999999984,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.5700000000000012,1.2095166666666661,1.2095166666666661,1.135623,1.5934999999999953,1.5934999999999953,1.5286999999999984,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.5800000000000012,1.225503333333333,1.225503333333333,1.1509610000000001,1.6039999999999952,1.6039999999999952,1.5389999999999984,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.5900000000000012,1.2415949999999998,1.2415949999999998,1.1664020000000002,1.6144999999999952,1.6144999999999952,1.5492999999999983,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.6000000000000012,1.2577916666666664,1.2577916666666664,1.1819460000000002,1.6249999999999951,1.6249999999999951,1.5595999999999983,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.6100000000000012,1.274093333333333,1.274093333333333,1.1975930000000001,1.635499999999995,1.635499999999995,1.5698999999999983,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.6200000000000012,1.2904999999999998,1.2904999999999998,1.213343,1.645999999999995,1.645999999999995,1.5801999999999983,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.6300000000000012,1.3070116666666665,1.3070116666666665,1.229196,1.656499999999995,1.656499999999995,1.5904999999999982,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.6400000000000012,1.3236283333333332,1.3236283333333332,1.245152,1.666999999999995,1.666999999999995,1.6007999999999982,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.6500000000000012,1.34035,1.34035,1.261211,1.6774999999999949,1.6774999999999949,1.6110999999999982,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.6600000000000013,1.3571766666666667,1.3571766666666667,1.277373,1.6879999999999948,1.6879999999999948,1.6213999999999982,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.6700000000000013,1.3741083333333335,1.3741083333333335,1.293638,1.6984999999999948,1.6984999999999948,1.6316999999999982,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.6800000000000013,1.3911450000000003,1.3911450000000003,1.310006,1.7089999999999947,1.7089999999999947,1.6419999999999981,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.6900000000000013,1.4082866666666671,1.4082866666666671,1.326477,1.7194999999999947,1.7194999999999947,1.652299999999998,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.7000000000000013,1.4255333333333338,1.4255333333333338,1.343051,1.7299999999999947,1.7299999999999947,1.662599999999998,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.7100000000000013,1.4428850000000004,1.4428850000000004,1.359728,1.7404999999999946,1.7404999999999946,1.672899999999998,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.7200000000000013,1.460341666666667,1.460341666666667,1.376508,1.7509999999999946,1.7509999999999946,1.683199999999998,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.7300000000000013,1.4779033333333338,1.4779033333333338,1.393391,1.7614999999999945,1.7614999999999945,1.693499999999998,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.7400000000000013,1.4955700000000005,1.4955700000000005,1.410377,1.7719999999999945,1.7719999999999945,1.703799999999998,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.7500000000000013,1.5133416666666673,1.5133416666666673,1.427466,1.7824999999999944,1.7824999999999944,1.714099999999998,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.7600000000000013,1.531218333333334,1.531218333333334,1.444658,1.7929999999999944,1.7929999999999944,1.724399999999998,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.7700000000000014,1.5492000000000008,1.5492000000000008,1.461953,1.8034999999999943,1.8034999999999943,1.734699999999998,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.7800000000000014,1.5672866666666676,1.5672866666666676,1.479351,1.8139999999999943,1.8139999999999943,1.7449999999999979,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.7900000000000014,1.5854783333333344,1.5854783333333344,1.496852,1.8244999999999942,1.8244999999999942,1.7552999999999979,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.8000000000000014,1.603775000000001,1.603775000000001,1.514456,1.8349999999999942,1.8349999999999942,1.7655999999999978,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.8100000000000014,1.6221766666666677,1.6221766666666677,1.532163,1.8454999999999941,1.8454999999999941,1.7758999999999978,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.8200000000000014,1.6406833333333344,1.6406833333333344,1.549973,1.855999999999994,1.855999999999994,1.7861999999999978,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.8300000000000014,1.659295000000001,1.659295000000001,1.5678860000000001,1.866499999999994,1.866499999999994,1.7964999999999978,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.8400000000000014,1.6780116666666678,1.6780116666666678,1.5859020000000001,1.876999999999994,1.876999999999994,1.8067999999999977,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.8500000000000014,1.6968333333333345,1.6968333333333345,1.6040210000000001,1.887499999999994,1.887499999999994,1.8170999999999977,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.8600000000000014,1.7157600000000013,1.7157600000000013,1.622243,1.897999999999994,1.897999999999994,1.8273999999999977,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.8700000000000014,1.734791666666668,1.734791666666668,1.640568,1.9084999999999939,1.9084999999999939,1.8376999999999977,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.8800000000000014,1.7539283333333349,1.7539283333333349,1.6589960000000001,1.9189999999999938,1.9189999999999938,1.8479999999999976,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.8900000000000015,1.7731700000000017,1.7731700000000017,1.6775270000000002,1.9294999999999938,1.9294999999999938,1.8582999999999976,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.9000000000000015,1.7925166666666683,1.7925166666666683,1.6961610000000003,1.9399999999999937,1.9399999999999937,1.8685999999999976,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.9100000000000015,1.811968333333335,1.811968333333335,1.7148980000000003,1.9504999999999937,1.9504999999999937,1.8788999999999976,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.9200000000000015,1.8315250000000016,1.8315250000000016,1.7337380000000002,1.9609999999999936,1.9609999999999936,1.8891999999999975,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.9300000000000015,1.8511866666666683,1.8511866666666683,1.7526810000000002,1.9714999999999936,1.9714999999999936,1.8994999999999975,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.9400000000000015,1.870953333333335,1.870953333333335,1.771727,1.9819999999999935,1.9819999999999935,1.9097999999999975,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.9500000000000015,1.8908250000000018,1.8908250000000018,1.7908760000000001,1.9924999999999935,1.9924999999999935,1.9200999999999975,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.9600000000000015,1.9108016666666685,1.9108016666666685,1.8101280000000002,2.0029999999999935,2.0029999999999935,1.9303999999999975,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.9700000000000015,1.9308833333333353,1.9308833333333353,1.8294830000000002,2.0134999999999934,2.0134999999999934,1.9406999999999974,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.9800000000000015,1.951070000000002,1.951070000000002,1.8489410000000002,2.0239999999999934,2.0239999999999934,1.9509999999999974,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
1.9900000000000015,1.971361666666669,1.971361666666669,1.868502,2.0344999999999933,2.0344999999999933,1.9612999999999974,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.0000000000000013,1.9917583333333355,1.9917583333333355,1.888166,2.0449999999999933,2.0449999999999933,1.9715999999999974,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.010000000000001,2.0122600000000017,2.0122600000000017,1.907933,2.055499999999993,2.055499999999993,1.9818999999999973,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.020000000000001,2.032866666666668,2.032866666666668,1.9278030000000002,2.065999999999993,2.065999999999993,1.9921999999999973,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.0300000000000007,2.053578333333334,2.053578333333334,1.9477760000000002,2.076499999999993,2.076499999999993,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.0400000000000005,2.0743950000000004,2.0743950000000004,1.9678270000000002,2.086999999999993,2.086999999999993,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.0500000000000003,2.0953166666666667,2.0953166666666667,1.9878780000000003,2.097499999999993,2.097499999999993,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.06,2.116343333333333,2.116343333333333,2.0079290000000003,2.107999999999993,2.107999999999993,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.07,2.1374749999999993,2.1374749999999993,2.0279800000000003,2.118499999999993,2.118499999999993,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.0799999999999996,2.1587116666666657,2.1587116666666657,2.0480310000000004,2.128999999999993,2.128999999999993,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.0899999999999994,2.180053333333332,2.180053333333332,2.0680820000000004,2.139499999999993,2.139499999999993,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.099999999999999,2.2014999999999985,2.2014999999999985,2.0881330000000005,2.149999999999993,2.149999999999993,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.109999999999999,2.223051666666665,2.223051666666665,2.1081840000000005,2.1604999999999928,2.1604999999999928,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.1199999999999988,2.2447083333333313,2.2447083333333313,2.1282350000000005,2.1709999999999927,2.1709999999999927,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.1299999999999986,2.2664699999999978,2.2664699999999978,2.1482860000000006,2.1814999999999927,2.1814999999999927,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.1399999999999983,2.2883366666666642,2.2883366666666642,2.1683370000000006,2.1919999999999926,2.1919999999999926,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.149999999999998,2.3103083333333303,2.3103083333333303,2.1883880000000007,2.2024999999999926,2.2024999999999926,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.159999999999998,2.3323849999999964,2.3323849999999964,2.2084390000000007,2.2129999999999925,2.2129999999999925,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.1699999999999977,2.3545666666666625,2.3545666666666625,2.2284900000000007,2.2234999999999925,2.2234999999999925,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.1799999999999975,2.3768533333333286,2.3768533333333286,2.248541000000001,2.2339999999999924,2.2339999999999924,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.1899999999999973,2.3992449999999947,2.3992449999999947,2.268592000000001,2.2444999999999924,2.2444999999999924,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.199999999999997,2.421741666666661,2.421741666666661,2.288643000000001,2.2549999999999923,2.2549999999999923,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.209999999999997,2.444343333333327,2.444343333333327,2.308694000000001,2.2654999999999923,2.2654999999999923,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.2199999999999966,2.4670499999999933,2.4670499999999933,2.328745000000001,2.2759999999999923,2.2759999999999923,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.2299999999999964,2.4898616666666595,2.4898616666666595,2.348796000000001,2.286499999999992,2.286499999999992,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.239999999999996,2.512778333333326,2.512778333333326,2.368847000000001,2.296999999999992,2.296999999999992,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.249999999999996,2.535799999999992,2.535799999999992,2.388898000000001,2.307499999999992,2.307499999999992,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.259999999999996,2.5589266666666584,2.5589266666666584,2.408949000000001,2.317999999999992,2.317999999999992,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.2699999999999956,2.5821583333333247,2.5821583333333247,2.429000000000001,2.328499999999992,2.328499999999992,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.2799999999999954,2.605494999999991,2.605494999999991,2.449051000000001,2.338999999999992,2.338999999999992,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.289999999999995,2.6289366666666574,2.6289366666666574,2.4691020000000012,2.349499999999992,2.349499999999992,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.299999999999995,2.6524833333333238,2.6524833333333238,2.4891530000000013,2.359999999999992,2.359999999999992,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.3099999999999947,2.67613499999999,2.67613499999999,2.5092040000000013,2.370499999999992,2.370499999999992,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.3199999999999945,2.6998916666666566,2.6998916666666566,2.5292550000000014,2.380999999999992,2.380999999999992,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.3299999999999943,2.723753333333323,2.723753333333323,2.5493060000000014,2.3914999999999917,2.3914999999999917,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.339999999999994,2.7477199999999895,2.7477199999999895,2.5693570000000014,2.4019999999999917,2.4019999999999917,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.349999999999994,2.7717916666666556,2.7717916666666556,2.5894080000000015,2.4124999999999917,2.4124999999999917,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.3599999999999937,2.7959683333333216,2.7959683333333216,2.6094590000000015,2.4229999999999916,2.4229999999999916,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.3699999999999934,2.8202499999999877,2.8202499999999877,2.6295100000000016,2.4334999999999916,2.4334999999999916,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.3799999999999932,2.844636666666654,2.844636666666654,2.6495610000000016,2.4439999999999915,2.4439999999999915,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.389999999999993,2.86912833333332,2.86912833333332,2.6696120000000017,2.4544999999999915,2.4544999999999915,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.399999999999993,2.893724999999986,2.893724999999986,2.6896630000000017,2.4649999999999914,2.4649999999999914,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.4099999999999926,2.9184266666666523,2.9184266666666523,2.7097140000000017,2.4754999999999914,2.4754999999999914,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.4199999999999924,2.9432333333333185,2.9432333333333185,2.7297650000000018,2.4859999999999913,2.4859999999999913,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.429999999999992,2.9681449999999847,2.9681449999999847,2.749816000000002,2.4964999999999913,2.4964999999999913,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.439999999999992,2.993161666666651,2.993161666666651,2.769867000000002,2.5069999999999912,2.5069999999999912,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.4499999999999917,3.018283333333317,3.018283333333317,2.789918000000002,2.517499999999991,2.517499999999991,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.4599999999999915,3.0435099999999835,3.0435099999999835,2.809969000000002,2.527999999999991,2.527999999999991,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.4699999999999913,3.06884166666665,3.06884166666665,2.830020000000002,2.538499999999991,2.538499999999991,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.479999999999991,3.094278333333316,3.094278333333316,2.850071000000002,2.548999999999991,2.548999999999991,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.489999999999991,3.1198199999999825,3.1198199999999825,2.870122000000002,2.559499999999991,2.559499999999991,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.4999999999999907,3.145466666666649,3.145466666666649,2.890173000000002,2.569999999999991,2.569999999999991,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.5099999999999905,3.1712183333333153,3.1712183333333153,2.910224000000002,2.580499999999991,2.580499999999991,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.5199999999999902,3.1970749999999817,3.1970749999999817,2.930275000000002,2.590999999999991,2.590999999999991,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.52999999999999,3.223036666666648,3.223036666666648,2.9503260000000022,2.601499999999991,2.601499999999991,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.53999999999999,3.2491033333333146,3.2491033333333146,2.9703770000000023,2.6119999999999908,2.6119999999999908,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.5499999999999896,3.2752749999999806,3.2752749999999806,2.9904280000000023,2.6224999999999907,2.6224999999999907,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.5599999999999894,3.3015516666666467,3.3015516666666467,3.0104790000000023,2.6329999999999907,2.6329999999999907,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.569999999999989,3.3279333333333128,3.3279333333333128,3.0305300000000024,2.6434999999999906,2.6434999999999906,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.579999999999989,3.354419999999979,3.354419999999979,3.0505810000000024,2.6539999999999906,2.6539999999999906,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.5899999999999888,3.381011666666645,3.381011666666645,3.0706320000000025,2.6644999999999905,2.6644999999999905,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.5999999999999885,3.407708333333311,3.407708333333311,3.0906830000000025,2.6749999999999905,2.6749999999999905,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.6099999999999883,3.4345099999999773,3.4345099999999773,3.1107340000000026,2.6854999999999905,2.6854999999999905,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.619999999999988,3.4614166666666435,3.4614166666666435,3.1307850000000026,2.6959999999999904,2.6959999999999904,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.629999999999988,3.4884283333333097,3.4884283333333097,3.1508360000000026,2.7064999999999904,2.7064999999999904,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.6399999999999877,3.515544999999976,3.515544999999976,3.1708870000000027,2.7169999999999903,2.7169999999999903,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.6499999999999875,3.542766666666642,3.542766666666642,3.1909380000000027,2.7274999999999903,2.7274999999999903,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.6599999999999873,3.5700933333333085,3.5700933333333085,3.2109890000000028,2.73799999999999,2.73799999999999,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.669999999999987,3.5975249999999748,3.5975249999999748,3.231040000000003,2.74849999999999,2.74849999999999,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.679999999999987,3.625061666666641,3.625061666666641,3.251091000000003,2.75899999999999,2.75899999999999,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.6899999999999866,3.6527033333333074,3.6527033333333074,3.271142000000003,2.76949999999999,2.76949999999999,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.6999999999999864,3.680449999999974,3.680449999999974,3.291193000000003,2.77999999999999,2.77999999999999,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.709999999999986,3.70830166666664,3.70830166666664,3.311244000000003,2.79049999999999,2.79049999999999,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.719999999999986,3.7362583333333066,3.7362583333333066,3.331295000000003,2.80099999999999,2.80099999999999,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.7299999999999858,3.764319999999973,3.764319999999973,3.351346000000003,2.81149999999999,2.81149999999999,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.7399999999999856,3.7924866666666395,3.7924866666666395,3.371397000000003,2.82199999999999,2.82199999999999,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.7499999999999853,3.8207583333333055,3.8207583333333055,3.391448000000003,2.83249999999999,2.83249999999999,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.759999999999985,3.8491349999999716,3.8491349999999716,3.411499000000003,2.8429999999999898,2.8429999999999898,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.769999999999985,3.8776166666666376,3.8776166666666376,3.431550000000003,2.8534999999999897,2.8534999999999897,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.7799999999999847,3.9062033333333037,3.9062033333333037,3.4516010000000032,2.8639999999999897,2.8639999999999897,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.7899999999999845,3.93489499999997,3.93489499999997,3.4716520000000033,2.8744999999999896,2.8744999999999896,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.7999999999999843,3.963691666666636,3.963691666666636,3.4917030000000033,2.8849999999999896,2.8849999999999896,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.809999999999984,3.992593333333302,3.992593333333302,3.5117540000000034,2.8954999999999895,2.8954999999999895,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.819999999999984,4.021599999999969,4.021599999999969,3.5318050000000034,2.9059999999999895,2.9059999999999895,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.8299999999999836,4.050711666666636,4.050711666666636,3.5518560000000035,2.9164999999999894,2.9164999999999894,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.8399999999999834,4.079928333333303,4.079928333333303,3.5719070000000035,2.9269999999999894,2.9269999999999894,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.849999999999983,4.109249999999969,4.109249999999969,3.5919580000000035,2.9374999999999893,2.9374999999999893,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.859999999999983,4.138676666666636,4.138676666666636,3.6120090000000036,2.9479999999999893,2.9479999999999893,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.869999999999983,4.168208333333302,4.168208333333302,3.6320600000000036,2.9584999999999892,2.9584999999999892,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.8799999999999826,4.197844999999969,4.197844999999969,3.6521110000000037,2.968999999999989,2.968999999999989,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.8899999999999824,4.227586666666635,4.227586666666635,3.6721620000000037,2.979499999999989,2.979499999999989,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.899999999999982,4.257433333333302,4.257433333333302,3.6922130000000037,2.989999999999989,2.989999999999989,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.909999999999982,4.2873849999999685,4.2873849999999685,3.712264000000004,3.000499999999989,3.000499999999989,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.9199999999999817,4.317441666666635,4.317441666666635,3.732315000000004,3.010999999999989,3.010999999999989,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.9299999999999815,4.347603333333302,4.347603333333302,3.752366000000004,3.021499999999989,3.021499999999989,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.9399999999999813,4.377869999999969,4.377869999999969,3.772417000000004,3.031999999999989,3.031999999999989,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.949999999999981,4.408241666666635,4.408241666666635,3.792468000000004,3.042499999999989,3.042499999999989,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.959999999999981,4.438718333333302,4.438718333333302,3.812519000000004,3.052999999999989,3.052999999999989,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.9699999999999807,4.4692999999999685,4.4692999999999685,3.832570000000004,3.063499999999989,3.063499999999989,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
2.9799999999999804,4.4999866666666355,4.4999866666666355,3.852621000000004,3.0739999999999887,3.0739999999999887,2.0,1.0,1.0,1.0,10.0,10.0,6.0,0.0,0.0,0
